date,open,high,low,close,token
2023-01-07,1301.1754,1348.0543,1301.1754,1348.0543,RETH
2023-01-11,1343.7195,1424.06,1343.7195,1424.06,RETH
2023-01-15,1483.623,1657.8747,1483.623,1657.8747,RETH
2023-01-19,1651.7623,1687.6116,1617.545,1617.545,RETH
2023-01-23,1658.6159,1785.5446,1658.6159,1740.8139,RETH
2023-01-27,1745.1735,1745.1735,1659.3159,1709.3574,RETH
2023-01-31,1705.3738,1758.7286,1674.8243,1674.8243,RETH
2023-02-03,1694.2068,1759.1796,1694.2068,1759.1796,RETH
2023-02-07,1789.7249,1789.7249,1734.8513,1734.8513,RETH
2023-02-11,1797.0152,1797.0152,1631.7321,1631.7321,RETH
2023-02-15,1656.1981,1672.4053,1620.8294,1672.4053,RETH
2023-02-19,1801.1377,1826.8761,1778.649,1817.804,RETH
2023-02-23,1803.8244,1824.6566,1763.4562,1763.4562,RETH
2023-02-27,1769.4735,1769.4735,1707.8122,1758.2423,RETH
2023-02-28,1750.1973,1777.8329,1719.509,1760.0993,RETH
2023-03-07,1677.0047,1677.0047,1673.1563,1675.3852,RETH
2023-03-11,1671.6732,1671.6732,1521.8352,1521.8352,RETH
2023-03-15,1567.4052,1822.9203,1567.4052,1822.9203,RETH
2023-03-19,1771.5244,1913.5762,1771.5244,1892.7019,RETH
2023-03-23,1932.7521,1939.4296,1867.0031,1869.6547,RETH
2023-03-27,1951.7068,1951.7068,1873.0255,1903.1774,RETH
2023-03-31,1836.4055,1919.457,1836.4055,1919.113,RETH
2023-04-03,1952.2462,1952.2462,1926.8296,1926.8296,RETH
2023-04-07,1942.9423,2037.5319,1942.9423,1998.7736,RETH
2023-04-11,1993.8756,2037.945,1978.1452,2037.945,RETH
2023-04-15,2020.0598,2243.7257,2020.0598,2243.7257,RETH
2023-04-19,2238.6421,2263.6894,2217.8596,2246.2614,RETH
2023-04-23,2067.7107,2074.6591,1976.8585,2006.2441,RETH
2023-04-27,1987.8878,1997.2363,1967.2635,1991.6023,RETH
2023-04-30,2039.7745,2039.7745,2023.0819,2035.5991,RETH
2023-05-03,2015.8804,2015.8804,1957.5677,2000.0475,RETH
2023-05-07,2037.2466,2133.3927,2007.6497,2031.2843,RETH
2023-05-11,2029.8276,2029.8276,1972.019,1972.019,RETH
2023-05-15,1923.5638,1937.8319,1923.5638,1928.9369,RETH
2023-05-19,1951.5533,1954.7144,1933.6271,1933.6271,RETH
2023-05-23,1944.3508,1950.6192,1936.8463,1949.011,RETH
2023-05-27,1989.4261,1989.4261,1933.614,1960.6653,RETH
2023-05-31,1962.1975,2051.0932,1962.1975,2040.7944,RETH
2023-06-03,2011.936,2048.8602,1999.1837,2048.8602,RETH
2023-06-07,2030.4204,2034.3097,1944.0343,2021.8715,RETH
2023-06-11,1967.8391,1983.1294,1882.1802,1882.1802,RETH
2023-06-15,1881.1718,1881.1718,1773.7722,1773.7722,RETH
2023-06-19,1789.7053,1855.3648,1789.7053,1847.7901,RETH
2023-06-23,1863.5189,2036.495,1863.5189,2016.3315,RETH
2023-06-27,2033.8036,2042.3824,1998.7542,1998.7542,RETH
2023-06-30,2032.3462,2032.3462,1966.7316,1993.5589,RETH
2023-07-03,2080.6992,2083.9204,2069.2652,2083.9204,RETH
2023-07-07,2103.3372,2103.3372,1998.1678,1998.1678,RETH
2023-07-11,2013.7382,2022.612,2005.1731,2022.612,RETH
2023-07-15,2023.7058,2158.3058,2017.2905,2086.3881,RETH
2023-07-19,2080.6892,2080.6892,2044.4643,2044.4643,RETH
