Start Day,Loop,Day,eth_price,Total_token_supply,Total_token_supply_mktv,Total_token_borrow,LTV,Liquidated
25,2,2,1642.31805944,2.5281933199683086,4152.097547139524,2598.998193133808,0.6259482499211315,False
25,2,3,1650.42900706,2.528401116679539,4172.946544450807,2599.9238637231433,0.6230426956176871,False
25,2,4,1607.60289138,2.5286089304699515,4064.9990277927836,2600.8498640033736,0.6398156177212139,False
25,2,5,1592.78465255,2.5288167613409493,4027.8605265750602,2601.7761940919227,0.6459449568637982,False
25,2,6,1640.41551161,2.5290246092939364,4148.651198329193,2602.702854106257,0.6273612144483143,False
25,3,0,1699.95131382,1.8333333333333335,3116.5774086700003,1416.62609485,0.45454545454545453,False
25,3,0,1699.95131382,2.527777777777778,4297.099154378334,2597.147840558334,0.6043956043956045,False
25,3,0,1699.95131382,3.106481481481482,5280.867275801945,3580.915961981945,0.6780923994038749,False
25,3,1,1655.63314928,3.1067368087265352,5143.616446616011,3582.1913567081306,0.6964343850064593,False
25,3,2,1642.31805944,3.1069921569573897,5102.6693299095605,3583.4672056844925,0.7022730602353192,False
25,3,3,1650.42900706,3.10724752617577,5128.291449315918,3584.7435090728186,0.6990132180476991,False
25,3,4,1607.60289138,3.1075029163834014,4995.630673349739,3586.020267034954,0.7178313413290032,False
25,3,5,1592.78465255,3.1077583275820087,4949.989768007078,3587.297479732802,0.7247080595839471,False
25,3,6,1640.41551161,3.1080137597733173,5098.433981829467,3588.5751473283235,0.7038583141642717,False
25,4,0,1699.95131382,1.8333333333333335,3116.5774086700003,1416.62609485,0.45454545454545453,False
25,4,0,1699.95131382,2.527777777777778,4297.099154378334,2597.147840558334,0.6043956043956045,False
25,4,0,1699.95131382,3.106481481481482,5280.867275801945,3580.915961981945,0.6780923994038749,False
25,4,0,1699.95131382,3.588734567901235,6100.674043654954,4400.722729834954,0.721350247258654,False
25,4,1,1655.63314928,3.5890295323862684,5942.116267563603,4402.290110533252,0.7408623312479018,False
25,4,2,1642.31805944,3.5893245211149583,5894.812482217926,4403.85804947673,0.7470734756637715,False
25,4,3,1650.42900706,3.5896195340892967,5924.412203370178,4405.426546864215,0.7436056769240553,False
